STOPS_NO,STOPS_NM,XCRD,YCRD,NODE_ID,STOPS_TYPE
02188,신당동떡볶이타운.중구여성플라자,127.0151908517,37.5623100443,101000086,일반차로
02189,청구초등학교.청구역,127.0132161263,37.5589483023,101000087,일반차로
02190,장충초등학교.청구역,127.0130316796,37.559257398,101000088,일반차로
02191,약수역2번출구.가온도서관,127.0110429415,37.5557929112,101000089,일반차로
02192,약수역3번출구.약수하이츠,127.0113796895,37.5557496102,101000090,일반차로
02193,약수역4번출구.금호터널입구,127.012012,37.553399,101000091,일반차로
02194,약수역5번출구.금호터널입구,127.0118693353,37.55292373,101000092,일반차로
02195,약수역8번출구.신당사회복지관,127.0099566945,37.5538646495,101000093,일반차로
02196,약수역7번출구.약수동주민센터,127.0092978444,37.5528509718,101000094,일반차로
02197,송도병원앞,127.0077186988,37.5502676468,101000095,일반차로
02198,송도병원앞,127.0073984027,37.550227118,101000096,일반차로
02199,약수역1번출구,127.009755648,37.556252533,101000294,일반차로
02201,장충체육관앞,127.0080610837,37.5583362176,101000097,일반차로
02202,장충체육관앞,127.0078281581,37.5580017329,101000098,일반차로
02203,장충동.동국대입구,127.00590981,37.560621324,101000099,일반차로
02204,장충동.동국대입구,127.0056290943,37.5606663921,101000100,일반차로
02205,퇴계로6가,127.0039011095,37.5634011312,101000101,일반차로
02206,퇴계로6가.광희동주민센터,127.00337576,37.5635284386,101000102,일반차로
02207,퇴계로5가.충무초등학교,126.9999660413,37.5623804057,101000103,일반차로
02208,퇴계로5가.중구청,126.9997252277,37.5627804223,101000104,일반차로
02209,국립극장.반얀트리호텔,127.001094708,37.551481823,101000105,일반차로
02210,국립극장.반얀트리호텔,127.0007525635,37.5515339575,101000106,일반차로
02211,청구역2번출구,127.014656108,37.5599600605,101000107,일반차로
02212,청구역3번출구,127.014219181,37.5599303778,101000108,일반차로
02213,동화동.청구이편한세상,127.018125822,37.5600244709,101000109,일반차로
02214,청구동.신당동삼성아파트,127.0182736903,37.5598126778,101000110,일반차로
02215,백범광장,126.980093,37.555737,101000111,일반차로
02218,남대문경찰서.서울역10번출구,126.9738404394,37.554128189,101000113,일반차로
02219,남대문시장앞.이회영활동터,126.978580386,37.5609394169,101000114,가로변시간
02220,남산케이블카.남산산책로입구,126.9839798009,37.5552651842,101000115,일반차로
02222,동대입구역.장충동,127.005445,37.558362,101000117,일반차로
02223,약수역10번출구,127.009322,37.556256,101000295,일반차로
02224,청계1가.광교,126.9833922386,37.5685707852,101000119,일반차로
02225,청계2가.삼일교,126.9885301722,37.5678404706,101000120,일반차로
02226,청계4가.배오개다리,126.9971755363,37.5684843738,101000121,일반차로
02227,청계5가.방산시장,127.0008265972,37.5692149555,101000122,일반차로
02228,청계6가.평화시장,127.0043806283,37.5694411915,101000123,일반차로
02229,청계7가.동평화.청평화시장,127.0138508174,37.5695135434,101000124,일반차로
02230,청계8가.영도교,127.0189971981,37.5707259153,101000125,일반차로
02233,신한은행본점,126.975585201,37.5611965482,101000128,일반차로
02234,퇴계로2가.명동역7번출구,126.985336,37.560988,101000335,일반차로
02235,광희동.동대문역사문화공원역,127.0091092289,37.5654113309,101000130,일반차로
02236,버티고개,127.0060242348,37.5478041512,101000131,일반차로
02237,버티고개,127.0061899379,37.547650494,101000132,일반차로
02240,청계3가.관수교,126.9929650755,37.5682134567,101000135,일반차로
02241,청계6가.오간수교,127.0090361408,37.5694851752,101000136,일반차로
02242,충무로역7번출구,126.9933889105,37.561690572,101000137,일반차로
02246,을지로입구역.광교,126.9825656304,37.5676492567,101000141,가로변시간
02247,청계광장,126.978207,37.569011,101000338,일반차로
02252,신당파인힐하나유보라,127.0248560363,37.5649809794,101000147,일반차로
02253,명동입구,126.982474445,37.5647227393,101000148,가로변전일
02254,남산북측순환로입구,126.9988218165,37.5506986166,101000149,일반차로
02255,신당동삼성아파트.금호여중,127.0187298806,37.5585545048,101000150,일반차로
02256,신당동대우푸르지오.금호여중,127.019288178,37.5578078339,101000151,일반차로
02257,황학동주민센터,127.0234023516,37.5668556166,101000152,일반차로
02258,신당초등학교앞,127.0239172657,37.5644813411,101000153,일반차로
02259,금호베스트빌.래미안하이베르,127.0240513307,37.5616452068,101000154,일반차로
